img,idx_label,RGB.ROI_01.redDN,RGB.ROI_01.greenDN,RGB.ROI_01.blueDN,RGB.ROI_01.2G_RBi,RGB.ROI_01.pctR,RGB.ROI_01.pctG,RGB.ROI_01.pctB,RGB.ROI_01.nNDVI,RGB.ROI_01.totalRGB,RGB.ROI_01.AnyColor,RGB.ROI_02.redDN,RGB.ROI_02.greenDN,RGB.ROI_02.blueDN,RGB.ROI_02.2G_RBi,RGB.ROI_02.pctR,RGB.ROI_02.pctG,RGB.ROI_02.pctB,RGB.ROI_02.nNDVI,RGB.ROI_02.totalRGB,RGB.ROI_02.AnyColor,RGB.ROI_03.redDN,RGB.ROI_03.greenDN,RGB.ROI_03.blueDN,RGB.ROI_03.2G_RBi,RGB.ROI_03.pctR,RGB.ROI_03.pctG,RGB.ROI_03.pctB,RGB.ROI_03.nNDVI,RGB.ROI_03.totalRGB,RGB.ROI_03.AnyColor,RGB.ROI_04.redDN,RGB.ROI_04.greenDN,RGB.ROI_04.blueDN,RGB.ROI_04.2G_RBi,RGB.ROI_04.pctR,RGB.ROI_04.pctG,RGB.ROI_04.pctB,RGB.ROI_04.nNDVI,RGB.ROI_04.totalRGB,RGB.ROI_04.AnyColor,RGB.ROI_05.redDN,RGB.ROI_05.greenDN,RGB.ROI_05.blueDN,RGB.ROI_05.2G_RBi,RGB.ROI_05.pctR,RGB.ROI_05.pctG,RGB.ROI_05.pctB,RGB.ROI_05.nNDVI,RGB.ROI_05.totalRGB,RGB.ROI_05.AnyColor,RGB.ROI_06.redDN,RGB.ROI_06.greenDN,RGB.ROI_06.blueDN,RGB.ROI_06.2G_RBi,RGB.ROI_06.pctR,RGB.ROI_06.pctG,RGB.ROI_06.pctB,RGB.ROI_06.nNDVI,RGB.ROI_06.totalRGB,RGB.ROI_06.AnyColor,HSV.ROI_01.Hue,HSV.ROI_01.Saturation,HSV.ROI_01.Value,HSV.ROI_02.Hue,HSV.ROI_02.Saturation,HSV.ROI_02.Value,HSV.ROI_03.Hue,HSV.ROI_03.Saturation,HSV.ROI_03.Value,HSV.ROI_04.Hue,HSV.ROI_04.Saturation,HSV.ROI_04.Value,HSV.ROI_05.Hue,HSV.ROI_05.Saturation,HSV.ROI_05.Value,HSV.ROI_06.Hue,HSV.ROI_06.Saturation,HSV.ROI_06.Value,Lab.ROI_01.L*,Lab.ROI_01.a*,Lab.ROI_01.b*,Lab.ROI_01.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_02.L*,Lab.ROI_02.a*,Lab.ROI_02.b*,Lab.ROI_02.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_03.L*,Lab.ROI_03.a*,Lab.ROI_03.b*,Lab.ROI_03.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_04.L*,Lab.ROI_04.a*,Lab.ROI_04.b*,Lab.ROI_04.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_05.L*,Lab.ROI_05.a*,Lab.ROI_05.b*,Lab.ROI_05.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_06.L*,Lab.ROI_06.a*,Lab.ROI_06.b*,Lab.ROI_06.test(L*a*)=a*(1+(L*)/2550)
cam_3_2010_0730_120011.jpg,10.211,78.108402,77.655430,45.250454,31.952004,0.388571,0.386318,0.225111,-0.002908,201.014285,-65.262924,84.400616,82.818945,48.855783,32.381492,0.390607,0.383287,0.226105,-0.009459,216.075344,-69.507995,89.724057,86.381583,52.647080,30.392030,0.392232,0.377620,0.230148,-0.018980,228.752720,-70.811480,95.638608,90.186821,57.409376,27.325659,0.393195,0.370781,0.236025,-0.029338,243.234805,-71.006677,101.198048,93.812384,61.934896,24.491823,0.393851,0.365106,0.241043,-0.037873,256.945327,-71.140639,109.128028,99.029954,68.463993,20.467888,0.394502,0.357997,0.247500,-0.048512,276.621975,-71.229996,0.167518,0.446759,0.312364,0.161463,0.439045,0.335097,0.154173,0.431785,0.355084,0.146424,0.420035,0.377603,0.139656,0.410185,0.398940,0.130292,0.396078,0.429476,82.185669,123.938953,147.133041,122.587079,88.152841,124.299030,148.057031,123.234096,92.406593,125.109309,148.105144,124.246133,96.944472,126.124477,147.788253,125.478743,101.205937,127.037983,147.484397,126.599873,107.300367,128.310535,147.029714,128.174695
cam_3_2010_0731_120011.jpg,10.212,85.954448,87.037158,54.704804,33.415064,0.377496,0.382251,0.240253,0.006259,227.696410,-63.581997,86.872820,87.041283,54.858704,32.351041,0.379734,0.380470,0.239796,0.000969,228.772806,-64.196694,89.637613,88.420926,56.811384,30.392856,0.381648,0.376468,0.241884,-0.006833,234.869923,-64.435772,93.723538,90.752446,60.337857,27.443498,0.382836,0.370700,0.246464,-0.016106,244.813841,-63.800270,97.811873,93.240131,63.904696,24.763694,0.383641,0.365710,0.250649,-0.023929,254.956700,-63.242613,103.593358,96.723012,69.009502,20.843164,0.384639,0.359130,0.256230,-0.034297,269.325872,-62.297366,0.172203,0.382085,0.345218,0.167711,0.385090,0.347169,0.161142,0.383555,0.356867,0.153440,0.374640,0.371900,0.146597,0.366634,0.387233,0.136598,0.354871,0.408985,92.352807,123.257155,146.660861,122.404157,92.567173,123.685022,146.713949,122.839461,94.350372,124.363722,146.563523,123.600488,97.238300,125.257938,146.089826,124.631073,100.231236,126.060266,145.662769,125.577343,104.446157,127.217878,145.016512,126.940800
cam_3_2010_0801_120011.jpg,10.213,88.593923,88.833249,52.579312,36.493263,0.385180,0.386221,0.228599,0.001349,230.006483,-72.268549,90.325114,89.551703,53.466150,35.312142,0.387092,0.383777,0.229131,-0.004300,233.342968,-72.944517,93.996420,91.512918,56.281943,32.747474,0.388750,0.378479,0.232771,-0.013387,241.791281,-72.945452,99.108426,94.514687,60.574652,29.346297,0.389887,0.371816,0.238297,-0.023725,254.197765,-72.473810,104.165784,97.643218,64.797395,26.323258,0.390710,0.366245,0.243045,-0.032320,266.606396,-72.214212,111.481872,102.270418,70.991073,22.067891,0.391517,0.359167,0.249316,-0.043094,284.743364,-71.770144,0.168109,0.422396,0.354721,0.163688,0.422242,0.359639,0.156784,0.417329,0.372929,0.149055,0.406905,0.392112,0.142298,0.398033,0.411348,0.132926,0.384699,0.439291,94.307243,123.246583,148.945291,122.488121,95.310853,123.717656,148.970045,123.004987,97.775125,124.560349,148.691443,123.963199,101.415082,125.604885,148.203302,125.182019,105.115710,126.534930,147.801880,126.292564,110.540058,127.823572,147.213283,127.850644
cam_3_2010_0802_120011.jpg,10.214,46.388514,48.250696,23.052507,27.060370,0.394153,0.409975,0.195872,0.019677,117.691717,-48.534195,60.864824,59.859799,31.181466,27.673307,0.400674,0.394058,0.205268,-0.008325,151.906089,-58.361692,73.316686,69.609926,39.285749,26.617417,0.402369,0.382026,0.215604,-0.025935,182.212360,-64.355114,83.226695,76.883727,46.514808,24.025951,0.402791,0.372093,0.225117,-0.039616,206.625230,-67.080805,91.446702,82.812657,52.672190,21.506423,0.402970,0.364924,0.232106,-0.049547,226.931548,-68.914979,102.568660,90.749030,61.184971,17.744428,0.403016,0.356574,0.240410,-0.061141,254.502661,-70.947748,0.179373,0.554679,0.191056,0.166005,0.535466,0.244599,0.154922,0.507888,0.291670,0.145426,0.484719,0.329543,0.137813,0.467533,0.361153,0.127474,0.444548,0.404050,48.612756,123.732927,143.160038,120.754251,62.359563,124.694396,145.351072,122.364790,73.853247,125.726141,146.531993,123.943948,82.430658,126.862188,146.812483,125.490616,89.358258,127.855863,146.905482,126.820895,98.612105,129.243289,146.894577,128.666109
none,10.215, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cam_3_2010_0804_120011.jpg,10.216,85.960544,83.054600,47.180589,32.968067,0.397605,0.384164,0.218231,-0.017193,216.195733,-74.653966,88.235364,83.960054,48.393382,31.291361,0.399999,0.380618,0.219383,-0.024828,220.588801,-75.408653,92.417701,86.260578,51.590758,28.512696,0.401347,0.374608,0.224046,-0.034459,230.269037,-75.496762,98.079070,89.715703,56.298942,25.053393,0.401809,0.367546,0.230645,-0.044535,244.093714,-75.196888,103.643479,93.241200,60.852483,21.986438,0.402129,0.361769,0.236103,-0.052834,257.737163,-75.179713,111.735002,98.494649,67.473839,17.780456,0.402354,0.354676,0.242971,-0.062980,277.703489,-75.281973,0.155785,0.459581,0.340448,0.150194,0.459507,0.348049,0.143378,0.453474,0.363938,0.136017,0.441537,0.385787,0.129713,0.431549,0.407389,0.121113,0.417342,0.438855,88.925515,124.752026,149.396860,123.721012,90.237590,125.415106,149.397205,124.443144,93.135629,126.348280,149.115687,125.512678,97.308489,127.427846,148.649388,126.793630,101.476563,128.391400,148.289956,127.962249,107.616343,129.706862,147.816152,129.585617
cam_3_2010_0805_120011.jpg,10.217,82.695454,79.906041,44.868229,32.248397,0.398590,0.385146,0.216264,-0.017155,207.469724,-72.865036,85.030433,80.883162,45.949482,30.786408,0.401346,0.381771,0.216883,-0.024997,211.863077,-74.014630,89.153636,83.215332,49.051854,28.225174,0.402643,0.375824,0.221532,-0.034451,221.420822,-74.265259,94.644389,86.633159,53.603887,25.018041,0.402945,0.368838,0.228217,-0.044193,234.881435,-74.069774,99.946070,90.059124,57.953862,22.218315,0.403075,0.363202,0.233724,-0.052035,247.959056,-74.097470,107.707205,95.144882,64.360229,18.222331,0.403077,0.356065,0.240858,-0.061928,267.212316,-74.131629,0.156336,0.465501,0.327828,0.150751,0.467179,0.335630,0.144064,0.461281,0.351217,0.136984,0.449321,0.372387,0.130965,0.439302,0.392947,0.122480,0.424521,0.423102,85.514309,124.787539,149.015156,123.589300,86.905744,125.438965,149.124211,124.302918,89.826402,126.326673,148.896372,125.327275,93.944807,127.342278,148.476667,126.540512,97.987457,128.230234,148.149757,127.626167,103.948217,129.482646,147.677705,129.175352
cam_3_2010_0806_120011.jpg,10.218,82.811041,79.617292,46.792244,29.631299,0.395807,0.380542,0.223650,-0.019663,209.220577,-68.843844,85.106321,80.759550,47.885133,28.527645,0.398156,0.377821,0.224023,-0.026207,213.751004,-70.095604,89.221964,83.250820,50.971575,26.308102,0.399303,0.372580,0.228118,-0.034621,223.444360,-70.529634,94.697468,86.752598,55.534071,23.273656,0.399594,0.366069,0.234337,-0.043785,236.984136,-70.381925,99.948482,90.211733,59.880449,20.594535,0.399729,0.360788,0.239483,-0.051203,250.040663,-70.399318,107.589230,95.303175,66.209366,16.807754,0.399809,0.354153,0.246038,-0.060555,269.101772,-70.473673,0.154106,0.441145,0.327584,0.149095,0.443562,0.335541,0.142764,0.438830,0.351234,0.135723,0.427632,0.372407,0.129668,0.418173,0.392795,0.121253,0.404627,0.422524,85.384002,125.198503,147.822084,123.989920,86.896558,125.728403,147.986888,124.589282,89.940667,126.518946,147.829656,125.523697,94.120809,127.483961,147.434955,126.690101,98.175061,128.333711,147.115913,127.738598,104.108163,129.525066,146.675923,129.225795
cam_3_2010_0807_120011.jpg,10.219,85.845719,83.992876,46.414629,35.725403,0.396969,0.388401,0.214631,-0.010909,216.253224,-77.009338,88.311791,84.969241,47.764400,33.862290,0.399519,0.384397,0.216084,-0.019290,221.045431,-77.752232,92.578888,87.375592,51.104971,31.067325,0.400671,0.378152,0.221177,-0.028915,231.059450,-77.744539,98.243607,90.842245,55.873406,27.567476,0.401061,0.370846,0.228093,-0.039143,244.959259,-77.339039,103.695234,94.299190,60.373970,24.529175,0.401346,0.364980,0.233674,-0.047456,258.368394,-77.246484,111.645978,99.442032,66.940254,20.297832,0.401563,0.357669,0.240768,-0.057814,278.028264,-77.207502,0.160249,0.470033,0.341312,0.154346,0.468481,0.349230,0.147530,0.460894,0.365251,0.140126,0.447983,0.386962,0.133855,0.437570,0.408021,0.125182,0.422709,0.438820,89.604011,124.083122,150.153119,123.090652,91.022607,124.816508,150.128027,123.887609,94.022208,125.743789,149.818319,124.955903,98.198587,126.825758,149.324655,126.238808,102.277913,127.773806,148.950354,127.386872,108.289891,129.088803,148.441507,129.002232
cam_3_2010_0808_120011.jpg,10.220,88.574135,85.281902,48.168735,33.820935,0.398938,0.384110,0.216952,-0.018937,222.024772,-77.518567,90.944311,86.172200,49.323796,32.076294,0.401626,0.380552,0.217823,-0.026943,226.440308,-78.468920,95.129605,88.455593,52.456270,29.325310,0.403021,0.374746,0.222233,-0.036354,236.041468,-78.672658,100.688025,91.819260,57.040681,25.909814,0.403482,0.367942,0.228576,-0.046070,249.547966,-78.425923,106.052372,95.210555,61.407700,22.961037,0.403747,0.362471,0.233782,-0.053869,262.670627,-78.447526,113.834272,100.244053,67.733323,18.920512,0.403937,0.355713,0.240350,-0.063482,281.811647,-78.611680,0.154344,0.462325,0.349922,0.148691,0.463808,0.358132,0.142109,0.458413,0.374135,0.135124,0.447067,0.395675,0.129238,0.437600,0.416553,0.121253,0.424141,0.446885,91.354489,124.802187,150.039492,123.889638,92.679355,125.523339,150.085607,124.670733,95.556164,126.460508,149.836970,125.744204,99.618284,127.528059,149.396322,127.008859,103.616757,128.456289,149.059417,128.134733,109.492575,129.722321,148.619834,129.696507
cam_3_2010_0809_120011.jpg,10.221,86.974454,79.218678,43.254421,28.208482,0.415256,0.378227,0.206517,-0.046667,209.447553,-79.684290,89.566684,80.294863,44.688856,26.334186,0.417462,0.374247,0.208291,-0.054585,214.550403,-80.483834,93.908436,82.792357,48.006624,23.669654,0.417914,0.368445,0.213641,-0.062909,224.707417,-80.687544,99.521718,86.300394,52.658901,20.420168,0.417315,0.361875,0.220810,-0.071150,238.481013,-80.504309,104.844723,89.758705,57.027520,17.645168,0.416661,0.356708,0.226632,-0.077522,251.630948,-80.548388,112.608962,94.857373,63.378162,13.727622,0.415770,0.350228,0.234002,-0.085564,270.844496,-80.710011,0.139097,0.505451,0.341799,0.133867,0.505278,0.351621,0.128048,0.498032,0.368540,0.121899,0.485139,0.390487,0.116831,0.474210,0.411320,0.109734,0.458723,0.441721,86.048734,127.107216,150.306505,125.913342,87.614468,127.859194,150.311253,126.736764,90.739092,128.760437,150.067679,127.787871,94.971796,129.762991,149.654417,128.998244,99.052800,130.621138,149.337390,130.060379,105.032508,131.827774,148.906772,131.570969
cam_3_2010_0810_120011.jpg,10.222,88.672690,83.778237,45.849009,33.034775,0.406197,0.383776,0.210028,-0.028382,218.299937,-80.752909,91.274645,84.907202,47.268289,31.271470,0.408479,0.379983,0.211538,-0.036141,223.450135,-81.645269,95.658619,87.343711,50.590911,28.437893,0.409509,0.373914,0.216577,-0.045436,233.593242,-81.820508,101.320070,90.839188,55.328752,25.029553,0.409394,0.367045,0.223561,-0.054543,247.488010,-81.501754,106.739202,94.330624,59.781576,22.140470,0.409195,0.361626,0.229179,-0.061713,260.851402,-81.506674,114.591248,99.471159,66.197832,18.153237,0.408874,0.354924,0.236201,-0.070634,280.260239,-81.666743,0.148795,0.487161,0.349038,0.143602,0.487123,0.358678,0.137289,0.480532,0.375659,0.130725,0.467777,0.397733,0.125258,0.457307,0.418906,0.117809,0.442625,0.449607,90.130488,125.505927,150.786777,124.527989,91.715449,126.229601,150.813775,125.324482,94.777322,127.190544,150.548060,126.431257,98.978488,128.237629,150.088492,127.683365,103.075542,129.134736,149.750350,128.784074,109.061992,130.373723,149.311295,130.325765
cam_3_2010_0811_120011.jpg,10.223,87.043460,82.710018,46.025195,32.351380,0.403392,0.383310,0.213298,-0.025528,215.778673,-77.703087,89.587397,83.690453,47.300022,30.493486,0.406149,0.379415,0.214437,-0.034032,220.577872,-78.677807,93.858460,86.041069,50.604547,27.619131,0.407188,0.373274,0.219539,-0.043454,230.504076,-78.690435,99.343838,89.426990,55.327902,24.182240,0.406982,0.366356,0.226662,-0.052534,244.098731,-78.115024,104.586310,92.828166,59.755776,21.314246,0.406681,0.360960,0.232359,-0.059561,257.170252,-77.902925,112.171806,97.791557,66.148174,17.263133,0.406255,0.354174,0.239570,-0.068489,276.111536,-77.667014,0.151015,0.477512,0.343824,0.145124,0.478080,0.352728,0.138387,0.471022,0.369086,0.131515,0.457547,0.390359,0.125878,0.446623,0.410771,0.117977,0.431098,0.440339,88.891695,125.343639,150.071740,124.306073,90.345435,126.118248,150.107863,125.146169,93.321488,127.079703,149.800207,126.248526,97.409406,128.114570,149.276493,127.482006,101.407719,128.987735,148.890377,128.553108,107.214331,130.212195,148.357946,130.069949
cam_3_2010_0812_120011.jpg,10.224,35.680746,35.464838,13.670078,21.578852,0.420686,0.418140,0.161174,-0.003035,84.815662,-43.805429,39.548740,38.003145,15.182252,21.275298,0.426474,0.409808,0.163718,-0.019930,92.734136,-47.187381,45.748817,42.363145,18.423910,20.553564,0.429422,0.397642,0.172936,-0.038425,106.535872,-51.264142,55.695660,49.832091,24.674683,19.293838,0.427762,0.382728,0.189510,-0.055564,130.202434,-56.178384,64.115606,56.214437,30.322694,17.990575,0.425585,0.373139,0.201275,-0.065662,150.652737,-59.684655,78.454240,67.178980,40.101953,15.801767,0.422398,0.361692,0.215909,-0.077422,185.735173,-65.429314,0.166194,0.635925,0.144220,0.159097,0.637618,0.158012,0.151349,0.628511,0.181632,0.143213,0.603606,0.220141,0.136792,0.583379,0.252836,0.127474,0.551196,0.308671,34.375668,125.229564,141.589968,121.515681,37.713792,125.812886,142.367129,122.246401,43.246192,126.582908,143.284697,123.269225,52.283614,127.559856,144.274660,124.672682,59.888011,128.361129,144.903987,125.838607,72.734104,129.648578,145.892972,127.753884
cam_3_2010_0813_120011.jpg,10.225,86.863415,83.889276,48.095967,32.819169,0.396911,0.383321,0.219768,-0.017418,218.848659,-74.560757,89.454690,84.852178,49.289414,30.960254,0.400072,0.379488,0.220439,-0.026405,223.596282,-75.728040,93.743825,87.257058,52.523260,28.247031,0.401431,0.373653,0.224916,-0.035838,233.524143,-75.954363,99.335589,90.693710,57.195606,24.856224,0.401803,0.366847,0.231351,-0.045477,247.224904,-75.638088,104.634978,94.127585,61.577202,22.042991,0.401917,0.361557,0.236526,-0.052864,260.339766,-75.608160,112.273999,99.202938,67.868458,18.263420,0.401918,0.355126,0.242955,-0.061808,279.345394,-75.740022,0.155868,0.454051,0.344179,0.149371,0.455648,0.352857,0.142474,0.449874,0.369123,0.135258,0.437962,0.390704,0.129391,0.428174,0.411264,0.121503,0.414584,0.440963,89.843409,124.784430,149.318081,123.798066,91.279798,125.568298,149.401638,124.646469,94.286309,126.499242,149.155603,125.719724,98.425264,127.554134,148.694559,126.975152,102.448917,128.432102,148.354735,128.051788,108.330622,129.616696,147.925672,129.531841
cam_3_2010_0814_120011.jpg,10.226,88.281273,85.078392,49.966289,31.909222,0.395302,0.380961,0.223737,-0.018475,223.325955,-73.427087,90.718140,85.912548,50.945164,30.161792,0.398628,0.377512,0.223860,-0.027207,227.575852,-74.740360,95.005919,88.171932,53.962919,27.375027,0.400631,0.371813,0.227556,-0.037308,237.140770,-75.252014,100.433440,91.339805,58.189664,24.056505,0.401793,0.365413,0.232793,-0.047419,249.962909,-75.393918,105.537818,94.482577,62.198031,21.229305,0.402481,0.360320,0.237199,-0.055271,262.218427,-75.624334,113.073055,99.238938,68.105201,17.299621,0.403232,0.353897,0.242871,-0.065159,280.417195,-76.101590,0.154019,0.440059,0.348754,0.147729,0.443870,0.357163,0.140651,0.440487,0.373608,0.133409,0.431982,0.394639,0.127485,0.424518,0.414504,0.119353,0.413831,0.443875,91.199083,124.950795,148.936873,124.029544,92.492204,125.707980,149.064815,124.844893,95.380890,126.695362,148.886341,125.969019,99.266895,127.783560,148.548071,127.245711,103.019614,128.703941,148.276109,128.351626,108.634632,129.979652,147.927500,129.910055
cam_3_2010_0815_120011.jpg,10.227,89.283451,86.442376,51.146007,32.455294,0.393541,0.381019,0.225440,-0.016168,226.871834,-73.433812,91.716755,87.357513,52.243728,30.754542,0.396496,0.377651,0.225852,-0.024343,231.317996,-74.586811,95.981840,89.653857,55.326032,27.999843,0.398328,0.372067,0.229605,-0.034088,240.961729,-74.983635,101.406261,92.825653,59.673174,24.571870,0.399386,0.365592,0.235022,-0.044177,253.905088,-74.885566,106.478056,95.933926,63.686978,21.702818,0.400145,0.360520,0.239336,-0.052092,266.098960,-75.038026,113.981716,100.658360,69.647429,17.687575,0.400938,0.354072,0.244989,-0.062073,284.287506,-75.345218,0.155530,0.434599,0.353131,0.149513,0.436776,0.361372,0.142451,0.432751,0.377639,0.135027,0.423539,0.398624,0.128950,0.416204,0.418329,0.120614,0.405260,0.447539,92.563466,124.739084,148.942691,123.886136,93.921239,125.461590,149.037654,124.670505,96.827814,126.428164,148.828922,125.775091,100.709002,127.524025,148.424260,127.059388,104.418095,128.448910,148.132641,128.167738,109.990066,129.734150,147.738707,129.733645
cam_3_2010_0816_120011.jpg,10.228,109.649600,112.814452,108.058313,7.920991,0.331746,0.341322,0.326932,0.014226,330.522365,-6.347425,102.545988,105.027548,97.269571,10.239537,0.336389,0.344530,0.319081,0.011955,304.843107,-13.034394,99.180230,100.798594,91.153821,11.263138,0.340670,0.346229,0.313101,0.008093,291.132645,-17.671182,97.315852,97.805601,87.139823,11.155527,0.344772,0.346507,0.308720,0.002510,282.261276,-20.841806,96.020355,95.523986,84.054750,10.972867,0.348406,0.346605,0.304989,-0.002591,275.599090,-23.434840,93.558669,91.490320,78.812555,10.609416,0.354575,0.346736,0.298689,-0.011177,263.861544,-27.423880,0.262479,0.053948,0.442588,0.227523,0.083482,0.412305,0.206477,0.109585,0.397559,0.189844,0.130025,0.388839,0.177659,0.148646,0.382800,0.161364,0.180488,0.371838,120.253369,126.034775,130.200656,126.541552,112.155019,125.850812,132.039535,125.957169,107.810259,125.933994,133.297187,125.825851,104.854126,126.271243,134.087476,126.016429,102.612645,126.583951,134.730399,126.217237,98.613907,127.107393,135.738161,126.539841
cam_3_2010_0817_120011.jpg,10.229,88.730592,86.137843,49.836829,33.708264,0.394875,0.383337,0.221788,-0.014827,224.705264,-75.194777,90.956891,86.736404,50.762670,31.753248,0.398138,0.379664,0.222199,-0.023752,228.455966,-76.167955,94.953423,88.762707,53.629436,28.942553,0.400064,0.373981,0.225955,-0.033697,237.345566,-76.457258,100.240698,91.856297,57.932905,25.538990,0.400915,0.367381,0.231704,-0.043647,250.029901,-76.231185,105.215320,94.962772,61.995031,22.715192,0.401320,0.362214,0.236466,-0.051217,262.173123,-76.188030,112.579571,99.638200,67.956684,18.740146,0.401820,0.355629,0.242551,-0.060982,280.174455,-76.304404,0.156850,0.446632,0.351325,0.150441,0.449099,0.358641,0.143417,0.445224,0.373791,0.136123,0.435209,0.394186,0.130243,0.426622,0.413490,0.122036,0.414507,0.442121,92.137032,124.533566,149.475385,123.661197,93.188003,125.325701,149.515537,124.499436,95.812581,126.299429,149.287523,125.596738,99.601441,127.375538,148.857473,126.856118,103.291131,128.263773,148.522692,127.926321,108.795923,129.518042,148.087988,129.456885
cam_3_2010_0818_120011.jpg,10.230,87.878003,86.072260,50.665699,33.600818,0.391237,0.383197,0.225566,-0.010381,224.615961,-72.618864,89.871471,86.621441,51.484003,31.887407,0.394213,0.379957,0.225830,-0.018415,227.976915,-73.524905,93.830152,88.651660,54.349086,29.124082,0.396191,0.374325,0.229485,-0.028378,236.830898,-73.783640,99.074921,91.706936,58.603052,25.735899,0.397277,0.367733,0.234990,-0.038620,249.384909,-73.575752,104.036469,94.778015,62.647551,22.872011,0.397903,0.362492,0.239605,-0.046568,261.462034,-73.519382,111.441127,99.421411,68.683022,18.718673,0.398651,0.355654,0.245695,-0.057003,279.545559,-73.496494,0.159748,0.433493,0.348950,0.153801,0.435549,0.355073,0.146524,0.431775,0.369910,0.138920,0.422273,0.390026,0.132692,0.414090,0.409196,0.123829,0.401973,0.437893,91.903186,124.265912,148.858819,123.384023,92.847643,124.950184,148.902291,124.109717,95.461878,125.904295,148.670840,125.186486,99.209259,126.980898,148.246852,126.443557,102.868493,127.883170,147.907538,127.525523,108.364361,129.184596,147.426698,129.101733
cam_3_2010_0819_120011.jpg,10.231,86.687677,83.151608,49.007136,30.608402,0.396112,0.379954,0.223934,-0.020820,218.846421,-71.825011,88.585105,83.503532,49.650664,28.771294,0.399501,0.376584,0.223915,-0.029529,221.739301,-72.787309,92.498633,85.445686,52.369326,26.023413,0.401620,0.370997,0.227383,-0.039636,230.313646,-73.205667,97.598414,88.372378,56.319091,22.827252,0.402817,0.364738,0.232445,-0.049610,242.289883,-73.332611,102.460469,91.352943,60.142691,20.102726,0.403457,0.359719,0.236823,-0.057310,253.956102,-73.528031,109.678135,95.850086,65.807243,16.214794,0.404216,0.353253,0.242531,-0.067281,271.335464,-73.913735,0.152271,0.439750,0.342077,0.146052,0.444543,0.348553,0.139039,0.442038,0.363571,0.131947,0.434333,0.383368,0.126171,0.427195,0.402312,0.118048,0.416905,0.430472,89.244757,125.207828,148.505177,124.188723,90.016734,125.958627,148.559650,124.971542,92.565236,126.930708,148.371979,126.062862,96.188708,127.985122,148.047926,127.291930,99.765094,128.873643,147.782202,128.356385,105.118474,130.133580,147.424936,129.884462
cam_3_2010_0820_120011.jpg,10.232,85.987711,83.113470,48.933232,31.305997,0.394377,0.381194,0.224429,-0.016997,218.034412,-71.234717,87.882206,83.542631,49.660498,29.542559,0.397504,0.377875,0.224621,-0.025315,221.085335,-72.103842,91.761340,85.562684,52.385079,26.978949,0.399468,0.372483,0.228050,-0.034957,229.709102,-72.553866,96.975669,88.592541,56.524736,23.684677,0.400572,0.365944,0.233484,-0.045175,242.092946,-72.518739,101.976268,91.649580,60.465058,20.857834,0.401338,0.360696,0.237966,-0.053333,254.090906,-72.695733,109.393359,96.299785,66.342106,16.864105,0.402129,0.353997,0.243873,-0.063656,272.035250,-73.008932,0.155382,0.438338,0.340414,0.149297,0.441537,0.346557,0.142483,0.438657,0.361255,0.135056,0.429721,0.381379,0.128905,0.422302,0.400779,0.120354,0.411240,0.429618,89.039492,124.890909,148.438094,123.864330,89.873050,125.600461,148.471587,124.609106,92.471511,126.512164,148.302997,125.642530,96.208209,127.579813,147.926682,126.889792,99.880086,128.500208,147.646513,127.990243,105.403675,129.786321,147.257058,129.552384
cam_3_2010_0821_120011.jpg,10.233,91.390038,92.151160,57.417265,35.495017,0.379277,0.382436,0.238287,0.004147,240.958463,-68.706667,91.805719,91.340978,56.692775,34.183462,0.382780,0.380842,0.236378,-0.002538,239.839472,-69.761146,94.684879,92.625247,58.622038,31.943578,0.385004,0.376629,0.238367,-0.010996,245.932163,-70.066051,98.989531,94.963982,62.154405,28.784028,0.386515,0.370797,0.242688,-0.020755,256.107918,-69.644704,103.207562,97.428011,65.591860,26.056601,0.387667,0.365958,0.246375,-0.028806,266.227433,-69.451854,109.219698,100.992798,70.545399,22.220499,0.389017,0.359715,0.251268,-0.039136,280.757894,-69.121698,0.170097,0.389128,0.366426,0.164726,0.396819,0.365662,0.158058,0.395763,0.375763,0.150425,0.387655,0.391715,0.143952,0.381115,0.407630,0.134869,0.371496,0.430450,97.790442,123.174662,147.905678,122.584894,97.214445,123.722658,148.061736,123.102319,98.939864,124.492134,147.903722,123.952173,101.872926,125.472842,147.466066,125.072949,104.857360,126.323057,147.120950,126.068298,109.155152,127.508661,146.622861,127.466415
