img,idx_label,RGB.ROI_01.redDN,RGB.ROI_01.greenDN,RGB.ROI_01.blueDN,RGB.ROI_01.2G_RBi,RGB.ROI_01.pctR,RGB.ROI_01.pctG,RGB.ROI_01.pctB,RGB.ROI_01.nNDVI,RGB.ROI_01.totalRGB,RGB.ROI_01.AnyColor,RGB.ROI_02.redDN,RGB.ROI_02.greenDN,RGB.ROI_02.blueDN,RGB.ROI_02.2G_RBi,RGB.ROI_02.pctR,RGB.ROI_02.pctG,RGB.ROI_02.pctB,RGB.ROI_02.nNDVI,RGB.ROI_02.totalRGB,RGB.ROI_02.AnyColor,RGB.ROI_03.redDN,RGB.ROI_03.greenDN,RGB.ROI_03.blueDN,RGB.ROI_03.2G_RBi,RGB.ROI_03.pctR,RGB.ROI_03.pctG,RGB.ROI_03.pctB,RGB.ROI_03.nNDVI,RGB.ROI_03.totalRGB,RGB.ROI_03.AnyColor,RGB.ROI_04.redDN,RGB.ROI_04.greenDN,RGB.ROI_04.blueDN,RGB.ROI_04.2G_RBi,RGB.ROI_04.pctR,RGB.ROI_04.pctG,RGB.ROI_04.pctB,RGB.ROI_04.nNDVI,RGB.ROI_04.totalRGB,RGB.ROI_04.AnyColor,RGB.ROI_05.redDN,RGB.ROI_05.greenDN,RGB.ROI_05.blueDN,RGB.ROI_05.2G_RBi,RGB.ROI_05.pctR,RGB.ROI_05.pctG,RGB.ROI_05.pctB,RGB.ROI_05.nNDVI,RGB.ROI_05.totalRGB,RGB.ROI_05.AnyColor,RGB.ROI_06.redDN,RGB.ROI_06.greenDN,RGB.ROI_06.blueDN,RGB.ROI_06.2G_RBi,RGB.ROI_06.pctR,RGB.ROI_06.pctG,RGB.ROI_06.pctB,RGB.ROI_06.nNDVI,RGB.ROI_06.totalRGB,RGB.ROI_06.AnyColor,HSV.ROI_01.Hue,HSV.ROI_01.Saturation,HSV.ROI_01.Value,HSV.ROI_02.Hue,HSV.ROI_02.Saturation,HSV.ROI_02.Value,HSV.ROI_03.Hue,HSV.ROI_03.Saturation,HSV.ROI_03.Value,HSV.ROI_04.Hue,HSV.ROI_04.Saturation,HSV.ROI_04.Value,HSV.ROI_05.Hue,HSV.ROI_05.Saturation,HSV.ROI_05.Value,HSV.ROI_06.Hue,HSV.ROI_06.Saturation,HSV.ROI_06.Value,Lab.ROI_01.L*,Lab.ROI_01.a*,Lab.ROI_01.b*,Lab.ROI_01.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_02.L*,Lab.ROI_02.a*,Lab.ROI_02.b*,Lab.ROI_02.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_03.L*,Lab.ROI_03.a*,Lab.ROI_03.b*,Lab.ROI_03.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_04.L*,Lab.ROI_04.a*,Lab.ROI_04.b*,Lab.ROI_04.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_05.L*,Lab.ROI_05.a*,Lab.ROI_05.b*,Lab.ROI_05.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_06.L*,Lab.ROI_06.a*,Lab.ROI_06.b*,Lab.ROI_06.test(L*a*)=a*(1+(L*)/2550)
cam_3_2017_0125_120030.jpg,17.025,95.866621,88.549532,66.426301,14.806142,0.382179,0.353009,0.264813,-0.039677,250.842453,-51.563551,99.164151,89.839538,66.241442,14.273484,0.388506,0.351974,0.259521,-0.049336,255.245131,-56.520805,103.413475,91.876398,67.717791,12.621530,0.393196,0.349330,0.257475,-0.059077,263.007665,-59.854291,108.597237,94.790188,70.307446,10.675693,0.396782,0.346335,0.256883,-0.067885,273.694871,-62.772534,113.145719,97.417219,72.643951,9.044769,0.399516,0.343979,0.256505,-0.074697,283.206890,-65.275037,119.192085,100.747568,75.659131,6.643920,0.403223,0.340825,0.255952,-0.083862,295.598784,-68.621391,0.126316,0.308208,0.376055,0.120793,0.333080,0.388933,0.114892,0.346726,0.405579,0.109676,0.354263,0.425898,0.105613,0.359986,0.443730,0.100070,0.367838,0.467435,96.456576,128.204042,141.979280,127.523132,98.281146,128.944614,143.125584,128.352032,100.944735,129.861589,143.753982,129.400439,104.521343,130.791537,144.225957,130.510532,107.702770,131.566880,144.631224,131.448354,111.801895,132.672841,145.157410,132.766591
cam_3_2017_0126_120031.jpg,17.026,96.586593,88.561470,64.046968,16.489380,0.387594,0.355390,0.257015,-0.043344,249.195031,-57.054128,100.129769,89.895904,64.051534,15.610506,0.394092,0.353813,0.252095,-0.053855,254.077207,-61.922606,104.412637,92.028961,65.552439,14.092847,0.398531,0.351264,0.250206,-0.063040,261.994037,-65.336720,109.714396,95.007511,68.310240,11.990387,0.401837,0.347972,0.250191,-0.071838,273.032147,-68.101429,114.359472,97.691037,70.798546,10.224056,0.404313,0.345382,0.250305,-0.078606,282.849055,-70.453417,120.475104,101.098302,73.880557,7.840943,0.407763,0.342180,0.250058,-0.087451,295.453962,-73.812292,0.126926,0.339388,0.379016,0.120945,0.362379,0.392792,0.115728,0.374838,0.409546,0.110553,0.380453,0.430316,0.106495,0.384483,0.448519,0.101257,0.390932,0.472488,96.548746,128.239217,143.475821,127.562755,98.484366,129.113192,144.565166,128.530125,101.231407,129.997508,145.216344,129.550491,104.896845,130.961282,145.632865,130.699197,108.151445,131.763016,145.983780,131.667498,112.328369,132.863849,146.504595,132.985165
cam_3_2017_0127_120031.jpg,17.027,88.467414,85.638000,66.155599,16.652986,0.368214,0.356437,0.275349,-0.016251,240.261013,-41.794216,90.931786,86.583962,65.870485,16.365653,0.373611,0.355747,0.270642,-0.024493,243.386234,-45.774778,94.260074,88.340998,67.240027,15.181895,0.377280,0.353589,0.269131,-0.032415,249.841099,-48.121017,98.583723,90.933153,69.678206,13.604377,0.380346,0.350829,0.268825,-0.040369,259.195082,-50.160465,102.409260,93.238697,71.890875,12.177258,0.382783,0.348505,0.268712,-0.046873,267.538832,-51.866207,107.405852,96.099002,74.590794,10.201357,0.386219,0.345561,0.268220,-0.055561,278.095648,-54.323266,0.148028,0.257878,0.349074,0.140288,0.279345,0.357867,0.133365,0.290253,0.370548,0.126957,0.296575,0.387290,0.121665,0.301461,0.402156,0.114724,0.309208,0.421594,92.339417,126.542129,139.821842,125.665734,93.673229,127.057551,140.761920,126.244046,95.883357,127.693826,141.195273,126.986920,99.008213,128.417178,141.499682,127.863635,101.776999,129.053139,141.741788,128.636980,105.260683,129.948151,142.106580,129.706635
cam_3_2017_0128_120034.jpg,17.028,94.345671,85.908411,63.725682,13.745470,0.386695,0.352113,0.261192,-0.046808,243.979764,-52.802719,97.709207,87.235509,63.829130,12.932681,0.392763,0.350662,0.256575,-0.056632,248.773847,-57.286456,101.828983,89.294296,65.403678,11.355932,0.396952,0.348089,0.254958,-0.065584,256.526957,-60.315924,106.878214,92.232455,68.109578,9.477118,0.399963,0.345155,0.254882,-0.073556,267.220248,-62.891514,111.289709,94.845083,70.516184,7.884273,0.402275,0.342833,0.254892,-0.079776,276.650976,-65.102424,117.139854,98.167781,73.539764,5.655945,0.405542,0.339860,0.254597,-0.088116,288.847399,-68.228108,0.122220,0.325711,0.370101,0.116608,0.348032,0.383232,0.111314,0.359815,0.399369,0.106507,0.365362,0.419160,0.102710,0.369574,0.436454,0.097699,0.376077,0.459389,93.921571,128.710489,142.269129,127.898936,95.824564,129.506622,143.280850,128.786696,98.493061,130.370350,143.843264,129.782051,102.076451,131.241887,144.240735,130.834082,105.229818,131.974072,144.581041,131.727193,109.293238,133.003001,145.072163,132.966138
cam_3_2017_0129_120030.jpg,17.029,93.879805,86.609660,63.655164,15.684351,0.384525,0.354747,0.260727,-0.040280,244.144628,-53.179137,97.212872,87.953794,63.652261,15.042456,0.390697,0.353485,0.255818,-0.050004,248.818927,-57.862145,101.337974,90.053116,65.247740,13.520518,0.394866,0.350894,0.254240,-0.058962,256.638830,-60.895610,106.497511,92.991506,67.986982,11.498518,0.398157,0.347663,0.254180,-0.067703,267.475999,-63.515053,111.044923,95.629201,70.473948,9.739531,0.400670,0.345047,0.254283,-0.074590,277.148073,-65.726228,116.953366,98.974081,73.573006,7.421789,0.403983,0.341879,0.254138,-0.083265,289.500453,-68.781434,0.128463,0.323821,0.368544,0.122569,0.346877,0.381429,0.117002,0.358527,0.397544,0.111622,0.364361,0.417742,0.107292,0.368565,0.435554,0.101774,0.374776,0.458701,94.332438,128.077243,142.506133,127.290318,96.226940,128.840657,143.580400,128.144763,98.922588,129.686338,144.143745,129.122970,102.532465,130.613113,144.538071,130.230620,105.738053,131.401081,144.860653,131.181464,109.828575,132.456226,145.322031,132.447321
cam_3_2017_0130_120043.jpg,17.030,93.982897,86.996311,63.592169,16.417556,0.384276,0.355709,0.260015,-0.038604,244.571377,-53.794869,97.431853,88.390129,63.715521,15.632883,0.390450,0.354216,0.255334,-0.048658,249.537503,-58.390939,101.638238,90.546044,65.341034,14.112817,0.394673,0.351601,0.253727,-0.057716,257.525316,-61.502214,106.806765,93.524581,68.097531,12.144867,0.397896,0.348415,0.253689,-0.066301,268.428877,-64.136285,111.369799,96.178842,70.585398,10.402487,0.400418,0.345800,0.253782,-0.073192,278.134040,-66.377846,117.346659,99.559245,73.726570,8.045260,0.403763,0.342561,0.253676,-0.082005,290.632474,-69.452765,0.130227,0.325354,0.368992,0.123852,0.347689,0.382303,0.118210,0.359424,0.398731,0.112894,0.365092,0.418963,0.108559,0.369369,0.436834,0.102945,0.375503,0.460247,94.652442,127.901396,142.720843,127.131602,96.616088,128.700244,143.750762,128.024749,99.372919,129.554027,144.328350,129.014113,103.009894,130.464327,144.726610,130.106696,106.229555,131.250400,145.057026,131.056333,110.361812,132.317875,145.515654,132.336649
cam_3_2017_0131_120030.jpg,17.031,96.284600,87.046169,65.058495,12.749244,0.387636,0.350443,0.261922,-0.050392,248.389264,-53.213779,99.670235,88.399745,65.126944,12.002310,0.393647,0.349134,0.257219,-0.059927,253.196924,-57.816091,103.863843,90.569445,66.680085,10.594963,0.397773,0.346859,0.255368,-0.068375,261.113373,-61.073119,109.077546,93.579064,69.457738,8.622844,0.400852,0.343896,0.255252,-0.076477,272.114347,-63.741134,113.656591,96.279747,71.917524,6.985379,0.403247,0.341595,0.255159,-0.082772,281.853862,-66.101289,119.664298,99.715184,75.064043,4.702028,0.406408,0.338656,0.254935,-0.090934,294.443525,-69.251395,0.118661,0.325416,0.377690,0.113599,0.347691,0.390916,0.108911,0.359884,0.407344,0.104181,0.365485,0.427781,0.100490,0.369940,0.445733,0.095617,0.376022,0.469287,95.358879,129.096512,142.241962,128.355289,97.280312,129.882654,143.291924,129.234784,100.043234,130.703381,143.922886,130.193035,103.719637,131.606639,144.334147,131.282506,106.976087,132.363868,144.704277,132.206904,111.159178,133.404328,145.193438,133.464971
cam_3_2017_0201_120030.jpg,17.032,95.870007,87.224037,63.432748,15.145318,0.388883,0.353812,0.257306,-0.047221,246.526792,-56.228548,99.394126,88.689104,63.651057,14.333025,0.394837,0.352312,0.252850,-0.056916,251.734288,-60.781116,103.714029,90.913334,65.426224,12.686415,0.398818,0.349595,0.251587,-0.065770,260.053588,-63.774915,109.011881,93.986311,68.350485,10.610255,0.401741,0.346367,0.251892,-0.074018,271.348677,-66.297222,113.669512,96.721521,70.938796,8.834734,0.404044,0.343801,0.252155,-0.080555,281.329828,-68.513441,119.841085,100.212630,74.246661,6.337515,0.407207,0.340511,0.252282,-0.089198,294.300376,-71.560394,0.123428,0.339936,0.376080,0.118052,0.361118,0.389841,0.112803,0.371596,0.406763,0.107835,0.375923,0.427528,0.103860,0.379375,0.445787,0.098539,0.384525,0.469983,95.305610,128.611389,143.196930,127.870265,97.355450,129.427535,144.213495,128.785749,100.199716,130.303574,144.754026,129.802785,103.948663,131.229201,145.113763,130.917785,107.255019,132.016455,145.433338,131.874344,111.527096,133.118455,145.872143,133.198174
cam_3_2017_0202_120030.jpg,17.033,96.131879,89.369923,66.411205,16.196761,0.381607,0.354765,0.263628,-0.036452,251.913008,-52.679391,99.354235,90.646660,66.451617,15.487469,0.387418,0.353464,0.259119,-0.045829,256.452512,-57.097661,103.483239,92.714102,68.068591,13.876374,0.391588,0.350836,0.257576,-0.054889,264.265932,-60.060160,108.616312,95.676673,70.790209,11.946824,0.394849,0.347810,0.257341,-0.063339,275.083194,-62.712567,113.133002,98.331142,73.219452,10.309829,0.397399,0.345405,0.257196,-0.069997,284.683596,-65.025239,119.094333,101.692189,76.350167,7.939877,0.400807,0.342240,0.256953,-0.078819,297.136688,-68.086187,0.129982,0.311811,0.377292,0.124033,0.333320,0.389777,0.118211,0.344836,0.405919,0.112932,0.350931,0.426024,0.108748,0.355780,0.443721,0.103034,0.362313,0.467081,97.152321,127.835257,142.365931,127.191183,98.953359,128.576142,143.361020,128.019149,101.608704,129.437461,143.899219,129.011521,105.208143,130.334510,144.303959,130.089590,108.399942,131.093142,144.658205,131.010884,112.496297,132.161275,145.113211,132.290653
cam_3_2017_0203_120033.jpg,17.034,93.700087,92.051322,73.694487,16.708070,0.361155,0.354800,0.284046,-0.008876,259.445896,-38.362436,95.658309,92.580545,73.163994,16.338788,0.365942,0.354168,0.279890,-0.016350,261.402847,-41.910867,98.493416,93.986533,74.133827,15.345824,0.369424,0.352519,0.278057,-0.023415,266.613776,-44.212296,102.384537,96.235996,76.281930,13.805525,0.372440,0.350073,0.277487,-0.030956,274.902463,-46.056674,105.840506,98.249237,78.269565,12.388403,0.374843,0.347958,0.277198,-0.037196,282.359308,-47.550613,110.183568,100.670380,80.608861,10.548331,0.378036,0.345397,0.276567,-0.045117,291.462809,-49.636225,0.154045,0.223919,0.371047,0.145786,0.242375,0.377423,0.138784,0.253387,0.387925,0.131951,0.259859,0.402797,0.126198,0.264944,0.416096,0.118925,0.272441,0.432834,98.953323,126.153410,138.862859,125.606909,99.810999,126.634674,139.683232,126.128681,101.593895,127.190983,140.130714,126.771696,104.315716,127.870219,140.398408,127.585180,106.741936,128.472020,140.595895,128.307875,109.703934,129.272630,140.891823,129.257621
cam_3_2017_0204_120030.jpg,17.035,93.793865,91.643757,75.819943,13.673706,0.359009,0.350779,0.290211,-0.011595,261.257566,-33.797736,95.711953,92.180813,75.096451,13.553221,0.363939,0.350512,0.285550,-0.018793,262.989217,-37.699863,98.647116,93.645173,75.946509,12.696720,0.367759,0.349111,0.283130,-0.026012,268.238797,-40.399271,102.638248,95.992561,78.031488,11.315386,0.370987,0.346967,0.282046,-0.033457,276.662297,-42.567833,106.200743,98.102093,80.009289,9.994153,0.373536,0.345051,0.281414,-0.039640,284.312125,-44.284256,110.722576,100.662625,82.358708,8.243965,0.376936,0.342688,0.280376,-0.047591,293.743910,-46.667785,0.148554,0.198810,0.370402,0.140632,0.220069,0.376982,0.133451,0.233725,0.388000,0.126759,0.242221,0.403382,0.121073,0.248721,0.417177,0.113909,0.257947,0.434710,98.785120,126.689564,137.497170,126.132384,99.627144,127.139252,138.417259,126.622076,101.470446,127.687362,138.972402,127.260258,104.282380,128.343702,139.332583,128.055930,106.803428,128.932494,139.593889,128.770870,109.903304,129.725464,139.967020,129.720545
cam_3_2017_0205_120031.jpg,17.036,92.723057,86.266323,64.588855,15.220734,0.380671,0.354163,0.265167,-0.036073,243.578235,-49.811670,95.930655,87.675805,64.606146,14.814809,0.386486,0.353229,0.260286,-0.044959,248.212606,-54.394169,100.042448,89.822274,66.301691,13.300409,0.390537,0.350640,0.258823,-0.053829,256.166413,-57.261340,105.123422,92.794149,69.164813,11.300064,0.393599,0.347436,0.258964,-0.062295,267.082384,-59.587945,109.600605,95.439260,71.739154,9.538762,0.395986,0.344821,0.259193,-0.069066,276.779019,-61.561557,115.479698,98.802755,74.967513,7.158300,0.399238,0.341583,0.259179,-0.077827,289.249966,-64.347428,0.130436,0.305123,0.364103,0.124680,0.327959,0.376451,0.118776,0.339372,0.392494,0.113143,0.344493,0.412377,0.108539,0.348277,0.429909,0.102574,0.354088,0.452935,93.815722,127.867988,141.648354,127.056438,95.723710,128.515839,142.710423,127.796338,98.455185,129.334293,143.239821,128.748748,102.074906,130.222183,143.566448,129.817468,105.271573,130.987437,143.832523,130.744549,109.374808,132.034941,144.226435,132.002570
cam_3_2017_0206_120030.jpg,17.037,92.261557,92.114099,80.020297,11.946343,0.348952,0.348395,0.302653,-0.000800,264.395953,-24.335063,93.041972,91.761491,78.453698,12.027312,0.353426,0.348562,0.298012,-0.006929,263.257161,-27.896068,94.914342,92.314319,78.395457,11.318839,0.357326,0.347537,0.295137,-0.013887,265.624118,-30.437747,97.753130,93.663703,79.533795,10.040481,0.360778,0.345685,0.293536,-0.021364,270.950628,-32.349242,100.221847,94.887304,80.620766,8.931996,0.363478,0.344131,0.292390,-0.027341,275.729918,-33.867620,103.193851,96.188890,81.758423,7.425506,0.367054,0.342137,0.290809,-0.035133,281.141164,-35.865895,0.164077,0.148437,0.366933,0.153955,0.168898,0.368617,0.144632,0.183780,0.375077,0.135911,0.193786,0.385602,0.129114,0.201831,0.394887,0.120358,0.212846,0.406042,98.947940,126.253840,135.100092,125.706638,98.787575,126.610125,135.962824,126.053417,99.640943,127.119449,136.498161,126.603042,101.390171,127.733604,136.821477,127.302324,102.951501,128.245623,137.069289,127.891137,104.700566,128.934469,137.393917,128.666516
cam_3_2017_0207_120030.jpg,17.038,95.545504,90.465648,68.995319,16.390473,0.374679,0.354758,0.270563,-0.027309,255.006471,-48.020514,98.012894,91.509048,68.785834,16.219368,0.379442,0.354264,0.266294,-0.034317,258.307775,-51.950275,101.469140,93.304211,70.048746,15.090536,0.383160,0.352328,0.264512,-0.041920,264.822096,-54.675859,106.047845,95.926325,72.574531,13.230275,0.386262,0.349396,0.264341,-0.050113,274.548700,-56.825108,110.100411,98.265385,74.847737,11.582621,0.388754,0.346966,0.264280,-0.056799,283.213533,-58.670322,115.386532,101.220912,77.711887,9.343406,0.392045,0.343915,0.264039,-0.065398,294.319332,-61.183670,0.136342,0.281872,0.375552,0.131183,0.301303,0.384832,0.125699,0.312976,0.398243,0.119836,0.318789,0.416122,0.114978,0.323471,0.431964,0.108687,0.330013,0.452638,97.967124,127.241043,141.209304,126.640621,99.371707,127.728010,142.131299,127.195645,101.626723,128.395384,142.664969,127.973780,104.819493,129.221167,142.967847,128.958645,107.651808,129.941239,143.219762,129.821581,111.263057,130.918637,143.567542,130.983484
cam_3_2017_0208_120030.jpg,17.039,96.270750,87.728210,65.275625,13.910044,0.386204,0.351934,0.261862,-0.046427,249.274585,-53.447710,99.668487,89.097733,65.495252,13.031727,0.391992,0.350418,0.257590,-0.055999,254.261473,-57.775715,103.815863,91.256667,67.141399,11.556072,0.395920,0.348024,0.256056,-0.064382,262.213929,-60.789732,109.010569,94.254593,70.033445,9.465173,0.398870,0.344878,0.256252,-0.072595,273.298607,-63.198273,113.546138,96.909270,72.569362,7.703041,0.401188,0.342406,0.256406,-0.079052,283.024770,-65.316685,119.567036,100.320956,75.854024,5.220852,0.404295,0.339218,0.256487,-0.087527,295.742016,-68.179944,0.121692,0.323991,0.377619,0.116286,0.344803,0.390900,0.111341,0.355968,0.407150,0.106293,0.360650,0.427514,0.102271,0.364440,0.445296,0.096898,0.369703,0.468903,95.886857,128.722573,142.380700,128.010149,97.827558,129.513088,143.350140,128.894856,100.572776,130.333168,143.916528,129.851333,104.234817,131.249819,144.255298,130.953082,107.446651,132.022754,144.556978,131.890558,111.618189,133.098701,144.963260,133.183163
cam_3_2017_0209_120031.jpg,17.040,95.622215,90.810521,70.163691,15.835136,0.372656,0.353904,0.273440,-0.025809,256.596427,-46.105354,97.896013,91.615066,69.729649,15.604471,0.377626,0.353398,0.268976,-0.033143,259.240729,-50.051782,101.313621,93.256784,70.946964,14.252982,0.381571,0.351227,0.267203,-0.041408,265.517369,-52.676476,105.753378,95.725425,73.304549,12.392923,0.384861,0.348367,0.266772,-0.049772,274.783351,-54.869705,109.674952,97.944377,75.428072,10.785729,0.387479,0.346035,0.266486,-0.056500,283.047401,-56.763186,114.796673,100.690017,78.018660,8.564700,0.391123,0.343060,0.265817,-0.065464,293.505350,-59.449369,0.136093,0.270019,0.375650,0.130659,0.290789,0.384257,0.124468,0.302926,0.397548,0.118485,0.309730,0.414900,0.113632,0.315271,0.430243,0.107247,0.323518,0.450286,98.310593,127.224012,140.677831,126.640807,99.474327,127.733278,141.611365,127.206031,101.608035,128.462810,142.105729,128.040043,104.651444,129.293433,142.425829,129.022243,107.361175,130.005131,142.699835,129.870597,110.775747,131.001712,143.100280,131.041565
cam_3_2017_0210_120031.jpg,17.041,94.566732,86.775879,65.217686,13.767339,0.383544,0.351946,0.264510,-0.042962,246.560297,-50.907238,97.947160,88.223123,65.525685,12.973402,0.389149,0.350515,0.260337,-0.052232,251.695969,-55.118913,102.168505,90.479155,67.335321,11.454484,0.392982,0.348020,0.258999,-0.060677,259.982981,-57.977018,107.378106,93.585093,70.323917,9.468164,0.395810,0.344967,0.259223,-0.068635,271.287116,-60.315365,111.977023,96.341682,72.988328,7.718013,0.398060,0.342479,0.259461,-0.075055,281.307032,-62.342049,118.070050,99.923298,76.400814,5.375732,0.401061,0.339420,0.259519,-0.083245,294.394161,-65.191720,0.122607,0.311574,0.370868,0.117306,0.332344,0.384115,0.112088,0.343089,0.400667,0.107009,0.347661,0.421095,0.102861,0.351200,0.439129,0.097522,0.356485,0.463022,94.699930,128.498960,141.763299,127.727962,96.700637,129.236465,142.713531,128.562440,99.546826,130.051024,143.236451,129.517908,103.297122,130.928702,143.563871,130.584545,106.606815,131.688064,143.841902,131.512832,110.925689,132.716434,144.250879,132.764612
cam_3_2017_0211_120030.jpg,17.042,93.548915,90.279677,70.438989,16.571449,0.367915,0.355058,0.277027,-0.017784,254.267581,-42.950613,95.999329,91.126836,70.156615,16.097727,0.373128,0.354189,0.272683,-0.026039,257.282779,-46.812934,99.498008,92.937344,71.560483,14.816198,0.376892,0.352041,0.271067,-0.034093,263.995835,-49.314387,104.175672,95.627613,74.186464,12.893089,0.380217,0.349019,0.270764,-0.042782,273.989749,-51.430356,108.357551,98.060384,76.566926,11.196291,0.382909,0.346522,0.270569,-0.049885,282.984861,-53.284084,113.836112,101.132349,79.519865,8.908722,0.386556,0.343417,0.270027,-0.059096,294.488326,-55.928732,0.144566,0.252639,0.368654,0.136947,0.273078,0.377467,0.130164,0.284485,0.390877,0.123308,0.291081,0.409051,0.117709,0.296501,0.425347,0.110515,0.304518,0.446713,97.405666,126.662917,139.988231,126.037335,98.644060,127.228826,140.876678,126.662237,100.923285,127.910000,141.339018,127.454705,104.193214,128.747369,141.631904,128.454189,107.131091,129.478010,141.883656,129.332339,110.880546,130.481077,142.261004,130.526134
cam_3_2017_0212_120033.jpg,17.043,95.817730,95.793780,83.883942,11.885889,0.347801,0.347715,0.304484,-0.000125,275.495452,-23.843627,96.817948,95.802846,82.554727,12.233018,0.351841,0.348152,0.300008,-0.005270,275.175521,-27.511340,99.246865,96.936965,83.007890,11.619175,0.355479,0.347206,0.297315,-0.011774,279.191721,-30.168050,102.798150,99.004348,84.837857,10.372690,0.358631,0.345396,0.295973,-0.018800,286.640355,-32.126784,106.022026,100.931115,86.582817,9.257387,0.361189,0.343846,0.294965,-0.024599,293.535958,-33.787508,110.275625,103.322959,88.854074,7.516219,0.364605,0.341617,0.293778,-0.032550,302.452657,-35.890435,0.167193,0.137342,0.380574,0.157590,0.157476,0.383579,0.147991,0.171415,0.392251,0.139245,0.180174,0.405591,0.132173,0.187366,0.417810,0.122387,0.196787,0.433936,102.842272,126.255231,134.930510,125.900839,103.021500,126.507705,135.823270,126.161496,104.457738,126.979623,136.375918,126.703641,106.924051,127.574516,136.696782,127.420628,109.199739,128.090829,136.961463,128.050631,112.090135,128.848304,137.273078,128.953916
cam_3_2017_0213_120033.jpg,17.044,112.594141,113.399279,102.992501,11.211917,0.342246,0.344693,0.313061,0.003563,328.985921,-20.008419,110.149630,110.124652,98.407226,11.692449,0.345642,0.345563,0.308795,-0.000113,318.681508,-23.459830,109.307001,108.085799,95.111353,11.753244,0.349778,0.345870,0.304352,-0.005617,312.504153,-27.170094,109.593699,106.950668,93.042426,11.265210,0.354000,0.345463,0.300537,-0.012205,309.586793,-30.459516,109.879660,105.960449,91.323616,10.717623,0.357723,0.344964,0.297313,-0.018158,307.163725,-33.192878,109.370531,103.632529,87.936600,9.957928,0.363430,0.344363,0.292207,-0.026939,300.939660,-37.129861,0.178004,0.100415,0.447474,0.167427,0.120135,0.436839,0.157336,0.141885,0.432630,0.148379,0.160902,0.432990,0.141292,0.177801,0.433554,0.131996,0.204507,0.430842,120.948255,126.155442,133.632920,126.697082,117.732812,126.308876,134.590494,126.691904,115.834253,126.648438,135.512696,126.938203,114.942742,127.124471,136.266499,127.370880,114.173148,127.569025,136.888918,127.777796,112.122398,128.219684,137.810523,128.326403
cam_3_2017_0214_120032.jpg,17.045,135.306336,131.695805,115.278274,12.807001,0.353945,0.344501,0.301554,-0.013522,382.280415,-36.445594,119.880204,117.816091,103.549580,12.202397,0.351302,0.345253,0.303446,-0.008684,341.245875,-30.597135,114.821617,112.715961,98.688467,11.921838,0.351969,0.345515,0.302516,-0.009254,326.226044,-30.160643,113.930758,110.937659,96.960813,10.983746,0.354010,0.344710,0.301280,-0.013310,321.829230,-30.946791,114.509793,110.485071,96.482338,9.978012,0.356199,0.343679,0.300122,-0.017888,321.477202,-32.030188,114.330377,109.037452,95.139733,8.604794,0.358957,0.342339,0.298705,-0.023696,318.507562,-33.088363,0.147096,0.150044,0.534053,0.154568,0.140358,0.473897,0.151671,0.146380,0.453796,0.144939,0.154432,0.449827,0.138339,0.162306,0.451686,0.129815,0.172028,0.450407,139.956008,127.120001,137.383397,128.613338,125.712316,126.784769,136.185427,127.565978,120.566805,126.843639,136.148104,127.369259,118.979362,127.227048,136.277962,127.675055,118.760546,127.654576,136.454007,128.093134,117.580319,128.206681,136.601918,128.587798
cam_3_2017_0215_120034.jpg,17.046,96.270194,92.922309,75.587283,13.987142,0.363586,0.350942,0.285472,-0.017696,264.779786,-38.017938,98.472930,93.619753,74.892772,13.873806,0.368833,0.350655,0.280513,-0.025265,266.985455,-42.307140,101.788345,95.190648,75.728673,12.864278,0.373251,0.349057,0.277692,-0.033494,272.707667,-45.521647,105.931106,97.371776,77.589644,11.222803,0.377123,0.346651,0.276225,-0.042101,280.892527,-48.123594,109.660778,99.372521,79.414570,9.669693,0.380175,0.344508,0.275317,-0.049218,288.447870,-50.204159,114.427001,101.812171,81.633614,7.563727,0.384147,0.341797,0.274055,-0.058337,297.872786,-52.971943,0.141505,0.220225,0.379311,0.134446,0.242925,0.387177,0.127738,0.258704,0.399867,0.121188,0.269272,0.415952,0.115743,0.277195,0.430473,0.108695,0.287932,0.449041,100.357053,127.033614,138.503641,126.553230,101.394290,127.505933,139.521337,127.075627,103.407682,128.160437,140.187754,127.829114,106.127102,128.951853,140.635632,128.756003,108.600936,129.658091,140.968883,129.586954,111.668122,130.614880,141.411300,130.700324
